date,commodity,market,district,min_price,max_price,modal_price,arrivals_quintals,is_reported,days_since_last_report,coverage_ratio_14d,modal_price_ffill,price_lag_1d,price_lag_3d,price_lag_7d,price_lag_14d,pct_change_3d,pct_change_7d,volatility_7d,is_outlier,temperature_mean_c,temperature_max_c,temperature_min_c,precipitation_mm,relative_humidity_pct,wind_speed_kmh,future_price_3d,future_delta_pct,target_direction_3d,day_of_week,month
2026-05-06,Onion,Lasalgaon,Nashik,2933.8,3306.0,3101.3,30277.0,1,0,0.857,3101.3,3164.5,3136.2,3186.7,2873.2,-1.11,-2.68,47.13,0,28.9,35.9,22.3,0.0,54.0,17.2,3067.9,-1.08,FLAT,2,5
2026-05-07,Onion,Lasalgaon,Nashik,2921.5,3292.1,3088.3,21782.0,1,0,0.857,3088.3,3101.3,3246.4,3125.8,2954.8,-4.87,-1.2,52.82,0,30.8,37.1,24.5,0.0,43.0,12.2,3067.9,-0.66,FLAT,3,5
2026-05-08,Onion,Lasalgaon,Nashik,2966.9,3343.2,3136.2,27261.0,1,0,0.857,3136.2,3088.3,3164.5,3176.0,3003.9,-0.89,-1.25,51.66,0,30.8,37.6,24.1,0.0,42.0,20.7,3067.9,-2.18,FLAT,4,5
2026-05-09,Onion,Lasalgaon,Nashik,2902.2,3270.4,3067.9,29506.0,1,0,0.857,3067.9,3136.2,3101.3,3136.2,3001.6,-1.08,-2.18,59.3,0,32.1,39.1,25.0,0.0,28.0,21.7,2937.3,-4.26,DOWN,5,5
2026-05-12,Onion,Lasalgaon,Nashik,2778.6,3131.1,2937.3,25510.0,1,0,0.786,2937.3,3067.9,3067.9,3164.5,3099.7,-4.26,-7.18,62.24,0,33.0,40.9,26.5,0.0,30.0,23.6,2999.1,2.1,FLAT,1,5
2026-05-13,Onion,Lasalgaon,Nashik,2796.4,3151.1,2956.0,20952.0,1,0,0.786,2956.0,2937.3,3067.9,3101.3,3186.7,-3.65,-4.69,72.2,0,31.9,39.0,26.0,0.5,41.0,17.1,3067.5,3.77,UP,2,5
2026-05-14,Onion,Lasalgaon,Nashik,2750.6,3099.5,2907.6,34092.0,1,0,0.786,2907.6,2956.0,3067.9,3088.3,3125.8,-5.23,-5.85,85.59,0,30.9,38.0,24.7,0.0,46.0,16.3,3067.5,5.5,UP,3,5
2026-05-15,Onion,Lasalgaon,Nashik,2837.2,3197.1,2999.1,19849.0,1,0,0.786,2999.1,2907.6,2937.3,3136.2,3176.0,2.1,-4.37,68.6,0,30.2,36.2,25.3,0.0,46.0,20.0,3015.9,0.56,FLAT,4,5
2026-05-16,Onion,Lasalgaon,Nashik,2901.9,3270.0,3067.5,33701.0,1,0,0.786,3067.5,2999.1,2956.0,3067.9,3136.2,3.77,-0.01,68.53,0,30.5,37.6,23.4,0.0,54.0,17.5,2942.8,-4.07,DOWN,5,5
2026-05-18,Onion,Lasalgaon,Nashik,2853.0,3214.9,3015.9,24908.0,1,0,0.786,3015.9,3067.5,2999.1,3067.9,3246.4,0.56,-1.69,62.49,0,31.7,39.2,24.8,0.0,39.0,20.4,2832.2,-6.09,DOWN,0,5
2026-05-19,Onion,Lasalgaon,Nashik,2783.9,3137.0,2942.8,18856.0,1,0,0.786,2942.8,3015.9,3067.5,2937.3,3164.5,-4.07,0.19,61.7,0,30.4,37.0,25.2,0.1,46.0,16.5,2862.5,-2.73,DOWN,1,5
2026-05-20,Onion,Lasalgaon,Nashik,2708.5,3052.1,2863.1,25306.0,1,0,0.786,2863.1,2942.8,3067.5,2956.0,3101.3,-6.66,-3.14,78.8,0,28.8,36.0,23.2,1.3,62.0,14.9,2882.1,0.66,FLAT,2,5
2026-05-21,Onion,Lasalgaon,Nashik,2679.3,3019.1,2832.2,16242.0,1,0,0.786,2832.2,2863.1,3015.9,2907.6,3088.3,-6.09,-2.59,94.09,0,29.5,35.4,24.4,0.3,61.0,13.7,2882.1,1.76,FLAT,3,5
2026-05-22,Onion,Lasalgaon,Nashik,2707.9,3051.4,2862.5,18064.0,1,0,0.786,2862.5,2832.2,2942.8,2999.1,3136.2,-2.73,-4.55,100.91,0,29.5,36.7,25.1,1.2,63.0,15.6,2811.3,-1.79,FLAT,4,5
2026-05-23,Onion,Lasalgaon,Nashik,2726.5,3072.4,2882.1,26283.0,1,0,0.786,2882.1,2862.5,2863.1,3067.5,3067.9,0.66,-6.04,88.57,0,29.0,34.7,25.0,4.0,67.0,17.8,2811.3,-2.46,FLAT,5,5
2026-05-25,Onion,Lasalgaon,Nashik,2659.4,2996.8,2811.3,29466.0,1,0,0.857,2811.3,2882.1,2862.5,3015.9,3067.9,-1.79,-6.78,41.92,0,28.5,34.5,24.3,8.2,71.0,16.6,2774.4,-1.31,FLAT,0,5
2026-05-27,Onion,Lasalgaon,Nashik,2616.3,2948.2,2765.7,21955.0,1,0,0.786,2765.7,2811.3,2882.1,2863.1,2956.0,-4.04,-3.4,43.06,0,29.3,36.1,24.7,0.0,64.0,16.8,2783.6,0.65,FLAT,2,5
2026-05-28,Onion,Lasalgaon,Nashik,2624.5,2957.5,2774.4,21923.0,1,0,0.786,2774.4,2765.7,2811.3,2832.2,2907.6,-1.31,-2.04,48.9,0,29.0,35.8,24.0,0.0,64.0,17.4,2783.6,0.33,FLAT,3,5
2026-05-29,Onion,Lasalgaon,Nashik,2633.1,2967.1,2783.4,15974.0,1,0,0.786,2783.4,2774.4,2811.3,2862.5,2999.1,-0.99,-2.76,48.49,0,28.7,35.5,23.8,0.0,65.0,22.4,2637.7,-5.23,DOWN,4,5
2026-05-30,Onion,Lasalgaon,Nashik,2633.2,2967.3,2783.6,21413.0,1,0,0.786,2783.6,2783.4,2765.7,2882.1,3067.5,0.65,-3.42,39.48,0,28.8,35.1,24.6,0.1,66.0,21.7,2675.7,-3.88,DOWN,5,5
2026-06-01,Onion,Lasalgaon,Nashik,2495.3,2811.8,2637.7,22529.0,1,0,0.786,2637.7,2783.6,2783.4,2811.3,3015.9,-5.23,-6.18,56.91,0,29.2,35.6,24.3,0.1,64.0,18.8,2731.1,3.54,UP,0,6
2026-06-02,Onion,Lasalgaon,Nashik,2531.2,2852.3,2675.7,31943.0,1,0,0.786,2675.7,2637.7,2783.6,2811.3,2942.8,-3.88,-4.82,60.62,0,28.0,35.0,24.0,2.0,66.0,24.0,2628.1,-1.78,FLAT,1,6
2026-06-03,Onion,Lasalgaon,Nashik,2514.5,2833.4,2658.0,21659.0,1,0,0.786,2658.0,2675.7,2783.6,2765.7,2863.1,-4.51,-3.89,67.32,0,28.3,35.4,23.5,3.2,67.0,17.4,2632.3,-0.97,FLAT,2,6
2026-06-04,Onion,Lasalgaon,Nashik,2583.6,2911.4,2731.1,22185.0,1,0,0.786,2731.1,2658.0,2637.7,2774.4,2832.2,3.54,-1.56,64.28,0,28.3,34.8,23.4,4.8,68.0,17.9,2632.3,-3.62,DOWN,3,6
2026-06-05,Onion,Lasalgaon,Nashik,2486.2,2801.5,2628.1,20215.0,1,0,0.786,2628.1,2731.1,2675.7,2783.4,2862.5,-1.78,-5.58,66.27,0,28.9,34.7,24.5,0.5,67.0,20.2,2632.3,0.16,FLAT,4,6
2026-06-06,Onion,Lasalgaon,Nashik,2490.2,2806.1,2632.3,18365.0,1,0,0.786,2632.3,2628.1,2658.0,2783.6,2882.1,-0.97,-5.44,58.56,0,29.4,35.4,24.6,0.1,63.0,17.8,2549.8,-3.13,DOWN,5,6
2026-06-09,Onion,Lasalgaon,Nashik,2412.1,2718.1,2549.8,15343.0,1,0,0.786,2549.8,2632.3,2632.3,2675.7,2811.3,-3.13,-4.71,53.29,0,28.6,34.4,24.5,0.0,66.0,21.7,2622.5,2.85,UP,1,6
2026-06-10,Onion,Lasalgaon,Nashik,2414.7,2721.1,2552.6,34805.0,1,0,0.786,2552.6,2549.8,2632.3,2658.0,2765.7,-3.03,-3.97,60.94,0,28.8,35.0,24.3,0.1,66.0,22.1,2645.4,3.64,UP,2,6
2026-06-11,Onion,Lasalgaon,Nashik,2452.0,2763.0,2591.9,23678.0,1,0,0.786,2591.9,2552.6,2632.3,2731.1,2774.4,-1.53,-5.1,38.08,0,28.9,34.9,24.4,0.0,67.0,21.2,2645.4,2.06,FLAT,3,6
2026-06-12,Onion,Lasalgaon,Nashik,2480.8,2795.5,2622.5,15658.0,1,0,0.786,2622.5,2591.9,2549.8,2628.1,2783.4,2.85,-0.21,37.51,0,28.8,34.9,24.6,0.1,68.0,22.7,2690.0,2.57,UP,4,6
2026-06-13,Onion,Lasalgaon,Nashik,2502.5,2820.0,2645.4,21635.0,1,0,0.786,2645.4,2622.5,2552.6,2632.3,2783.6,3.64,0.5,39.55,0,28.5,34.5,24.3,0.4,67.0,22.7,2690.0,1.69,FLAT,5,6
2026-06-15,Onion,Lasalgaon,Nashik,2544.7,2867.5,2690.0,33823.0,1,0,0.786,2690.0,2645.4,2622.5,2632.3,2637.7,2.57,2.19,51.96,0,28.1,33.8,24.1,0.7,65.0,23.4,2664.5,-0.95,FLAT,0,6
2026-06-17,Onion,Lasalgaon,Nashik,2482.2,2797.0,2623.9,21489.0,1,0,0.714,2623.9,2690.0,2645.4,2552.6,2658.0,-0.81,2.79,36.09,0,28.1,33.9,24.2,0.1,64.0,20.9,2757.9,5.11,UP,2,6
2026-06-18,Onion,Lasalgaon,Nashik,2520.6,2840.3,2664.5,23422.0,1,0,0.714,2664.5,2623.9,2690.0,2591.9,2731.1,-0.95,2.8,28.13,0,28.1,33.3,23.8,0.4,62.0,19.1,2757.9,3.51,UP,3,6
2026-06-19,Onion,Lasalgaon,Nashik,2554.3,2878.3,2700.1,21591.0,1,0,0.714,2700.1,2664.5,2690.0,2622.5,2628.1,0.38,2.96,28.69,0,28.1,33.7,23.5,0.2,61.0,18.8,2712.0,0.44,FLAT,4,6
2026-06-20,Onion,Lasalgaon,Nashik,2609.0,2939.9,2757.9,19848.0,1,0,0.714,2757.9,2700.1,2623.9,2645.4,2632.3,5.11,4.25,43.28,0,28.2,34.3,23.5,2.2,63.0,19.8,2729.3,-1.04,FLAT,5,6
2026-06-22,Onion,Lasalgaon,Nashik,2565.5,2891.0,2712.0,27667.0,1,0,0.786,2712.0,2757.9,2700.1,2690.0,2632.3,0.44,0.82,48.3,0,26.5,31.0,23.8,9.8,76.0,15.5,2786.5,2.75,UP,0,6
2026-06-23,Onion,Lasalgaon,Nashik,2581.9,2909.5,2729.3,22191.0,1,0,0.786,2729.3,2712.0,2757.9,2690.0,2549.8,-1.04,1.46,49.09,0,25.0,30.1,22.7,11.0,84.0,13.9,2778.7,1.81,FLAT,1,6
2026-06-24,Onion,Lasalgaon,Nashik,2565.7,2891.2,2712.2,15211.0,1,0,0.786,2712.2,2729.3,2757.9,2623.9,2552.6,-1.66,3.37,33.05,0,23.5,26.7,21.9,2.5,84.0,17.8,2854.5,5.25,UP,2,6
2026-06-25,Onion,Lasalgaon,Nashik,2636.1,2970.5,2786.5,23320.0,1,0,0.786,2786.5,2712.2,2712.0,2664.5,2591.9,2.75,4.58,31.58,0,25.7,29.9,22.6,2.8,77.0,19.4,2854.5,2.44,FLAT,3,6
2026-06-26,Onion,Lasalgaon,Nashik,2628.6,2962.0,2778.7,31984.0,1,0,0.786,2778.7,2786.5,2729.3,2700.1,2622.5,1.81,2.91,30.41,0,26.3,31.3,23.2,0.9,77.0,18.3,2964.0,6.67,UP,4,6
2026-06-27,Onion,Lasalgaon,Nashik,2700.4,3042.9,2854.5,23643.0,1,0,0.786,2854.5,2778.7,2712.2,2757.9,2645.4,5.25,3.5,50.83,0,27.1,32.0,23.3,0.2,74.0,13.0,3004.5,5.25,UP,5,6
2026-06-29,Onion,Lasalgaon,Nashik,2804.0,3159.6,2964.0,27782.0,1,0,0.786,2964.0,2854.5,2778.7,2712.0,2690.0,6.67,9.29,86.86,0,25.7,29.3,23.5,1.2,80.0,19.1,2970.9,0.23,FLAT,0,6
2026-06-30,Onion,Lasalgaon,Nashik,2842.3,3202.8,3004.5,28869.0,1,0,0.857,3004.5,2964.0,2854.5,2729.3,2690.0,5.25,10.08,104.09,0,24.6,28.0,23.0,7.2,87.0,21.7,2775.8,-7.61,DOWN,1,6
2026-07-01,Onion,Lasalgaon,Nashik,2810.5,3167.0,2970.9,24020.0,1,0,0.857,2970.9,3004.5,2854.5,2712.2,2623.9,4.08,9.54,91.94,0,23.8,26.8,22.8,27.3,93.0,18.2,2773.4,-6.65,DOWN,2,7
2026-07-03,Onion,Lasalgaon,Nashik,2625.9,2959.0,2775.8,22337.0,1,0,0.786,2775.8,2970.9,3004.5,2778.7,2700.1,-7.61,-0.1,84.99,0,23.2,24.7,22.3,13.6,95.0,21.3,2820.9,1.62,FLAT,4,7
2026-07-04,Onion,Lasalgaon,Nashik,2623.6,2956.5,2773.4,30513.0,1,0,0.786,2773.4,2775.8,2970.9,2854.5,2757.9,-6.65,-2.84,98.8,0,23.1,24.8,22.3,21.6,95.0,18.2,2849.1,2.73,UP,5,7
2026-07-06,Onion,Lasalgaon,Nashik,2668.6,3007.1,2820.9,34710.0,1,0,0.786,2820.9,2773.4,2775.8,2964.0,2712.0,1.62,-4.83,106.77,0,23.8,25.4,23.0,42.1,95.0,21.8,2998.8,6.31,UP,0,7
2026-07-07,Onion,Lasalgaon,Nashik,2695.3,3037.2,2849.1,28525.0,1,0,0.786,2849.1,2820.9,2773.4,3004.5,2729.3,2.73,-5.17,88.78,0,23.6,24.5,23.0,92.7,96.0,20.3,3053.8,7.18,UP,1,7
2026-07-09,Onion,Lasalgaon,Nashik,2836.8,3196.7,2998.8,21755.0,1,0,0.714,2998.8,2849.1,2820.9,2970.9,2786.5,6.31,0.94,80.12,0,25.4,28.6,23.5,1.2,85.0,23.9,3129.3,4.35,UP,3,7
2026-07-10,Onion,Lasalgaon,Nashik,2888.9,3255.4,3053.8,28772.0,1,0,0.714,3053.8,2998.8,2849.1,2775.8,2778.7,7.18,10.02,109.7,0,25.4,29.0,23.1,0.7,81.0,24.0,3127.8,2.42,FLAT,4,7
2026-07-11,Onion,Lasalgaon,Nashik,2960.3,3335.8,3129.3,19683.0,1,0,0.714,3129.3,3053.8,2849.1,2773.4,2854.5,9.83,12.83,134.86,0,25.4,29.1,23.1,0.1,81.0,28.8,3095.2,-1.09,FLAT,5,7
2026-07-13,Onion,Lasalgaon,Nashik,2958.9,3334.3,3127.8,21267.0,1,0,0.714,3127.8,3129.3,3053.8,2820.9,2964.0,2.42,10.88,126.17,0,25.4,29.4,22.8,0.0,79.0,26.7,3074.6,-1.7,FLAT,0,7
2026-07-14,Onion,Lasalgaon,Nashik,2928.1,3299.5,3095.2,23234.0,1,0,0.714,3095.2,3127.8,3129.3,2849.1,3004.5,-1.09,8.64,102.88,0,25.1,29.1,22.3,0.2,79.0,23.0,3230.6,4.37,UP,1,7
2026-07-15,Onion,Lasalgaon,Nashik,2904.5,3272.9,3070.3,26068.0,1,0,0.714,3070.3,3095.2,3129.3,2849.1,2970.9,-1.89,7.76,49.11,0,24.3,28.1,22.3,1.8,84.0,20.2,3168.2,3.19,UP,2,7
2026-07-16,Onion,Lasalgaon,Nashik,2908.6,3277.6,3074.6,17255.0,1,0,0.786,3074.6,3070.3,3127.8,2998.8,2970.9,-1.7,2.53,31.94,0,24.9,28.3,22.4,1.2,83.0,18.0,3168.2,3.04,UP,3,7
2026-07-17,Onion,Lasalgaon,Nashik,3056.1,3443.8,3230.6,30407.0,1,0,0.786,3230.6,3074.6,3095.2,3053.8,2775.8,4.37,5.79,54.12,0,24.2,27.3,23.0,16.9,90.0,19.9,3329.8,3.07,UP,4,7
2026-07-18,Onion,Lasalgaon,Nashik,2997.2,3377.4,3168.2,27321.0,1,0,0.786,3168.2,3230.6,3070.3,3129.3,2773.4,3.19,1.24,56.86,0,24.1,26.6,22.5,8.3,88.0,19.8,3496.7,10.37,UP,5,7
2026-07-20,Onion,Lasalgaon,Nashik,3150.0,3549.5,3329.8,21186.0,1,0,0.786,3329.8,3168.2,3230.6,3127.8,2820.9,3.07,6.46,94.38,0,23.6,26.0,22.3,10.7,91.0,23.3,3512.5,5.49,UP,0,7
2026-07-21,Onion,Lasalgaon,Nashik,3307.8,3727.4,3496.7,30622.0,1,0,0.786,3496.7,3329.8,3168.2,3095.2,2849.1,10.37,12.97,151.46,0,23.4,26.0,22.4,13.9,92.0,24.2,3617.1,3.44,UP,1,7
2026-07-22,Onion,Lasalgaon,Nashik,3303.0,3722.0,3491.5,20102.0,1,0,0.857,3491.5,3496.7,3168.2,3070.3,2849.1,10.2,13.72,165.23,0,23.1,24.7,22.2,53.6,94.0,33.6,3727.4,6.76,UP,2,7
2026-07-23,Onion,Lasalgaon,Nashik,3322.8,3744.3,3512.5,26057.0,1,0,0.857,3512.5,3491.5,3329.8,3074.6,2998.8,5.49,14.24,157.23,0,22.7,24.1,21.4,98.1,95.0,37.2,3727.4,6.12,UP,3,7
2026-07-24,Onion,Lasalgaon,Nashik,3421.8,3855.8,3617.1,16379.0,1,0,0.857,3617.1,3512.5,3496.7,3230.6,3053.8,3.44,11.96,177.89,0,23.2,25.5,21.8,23.4,92.0,28.9,3719.6,2.83,UP,4,7
2026-07-25,Onion,Lasalgaon,Nashik,3526.1,3973.4,3727.4,30452.0,1,0,0.857,3727.4,3617.1,3491.5,3168.2,3129.3,6.76,17.65,183.13,0,23.3,26.6,21.5,8.8,91.0,23.9,3764.2,0.99,FLAT,5,7
2026-07-27,Onion,Lasalgaon,Nashik,3518.7,3965.1,3719.6,16198.0,1,0,0.857,3719.6,3727.4,3617.1,3329.8,3127.8,2.83,11.71,112.5,0,24.1,27.1,22.2,7.7,89.0,23.8,3728.5,0.24,FLAT,0,7
2026-07-28,Onion,Lasalgaon,Nashik,3560.9,4012.6,3764.2,26356.0,1,0,0.857,3764.2,3719.6,3727.4,3496.7,3095.2,0.99,7.65,111.78,0,24.5,27.0,22.7,1.8,86.0,23.9,3800.0,0.95,FLAT,1,7
2026-07-29,Onion,Lasalgaon,Nashik,3451.7,3889.5,3648.7,26694.0,1,0,0.857,3648.7,3764.2,3727.4,3491.5,3070.3,-2.11,4.5,87.44,0,24.4,26.4,23.1,4.8,89.0,24.8,3800.0,4.15,UP,2,7
2026-07-30,Onion,Lasalgaon,Nashik,3527.2,3974.6,3728.5,31718.0,1,0,0.857,3728.5,3648.7,3719.6,3512.5,3074.6,0.24,6.15,51.91,0,24.2,26.0,23.2,5.3,90.0,19.2,3800.0,1.92,FLAT,3,7
2026-07-31,Onion,Lasalgaon,Nashik,3594.8,4050.8,3800.0,19997.0,1,0,0.857,3800.0,3728.5,3764.2,3617.1,3230.6,0.95,5.06,46.19,0,23.2,23.5,22.8,37.2,95.0,22.5,3772.1,-0.73,FLAT,4,7
2026-08-03,Onion,Lasalgaon,Nashik,3568.4,4021.1,3772.1,32668.0,1,0,0.786,3772.1,3800.0,3800.0,3719.6,3329.8,-0.73,1.41,55.28,0,24.4,27.5,22.9,5.1,88.0,20.6,3758.4,-0.36,FLAT,0,8
2026-08-04,Onion,Lasalgaon,Nashik,3572.2,4025.3,3776.1,27615.0,1,0,0.786,3776.1,3772.1,3800.0,3764.2,3496.7,-0.63,0.32,55.65,0,24.4,28.0,22.3,4.9,87.0,20.8,3710.2,-1.75,FLAT,1,8
2026-08-05,Onion,Lasalgaon,Nashik,3594.8,4050.8,3800.0,16172.0,1,0,0.786,3800.0,3776.1,3800.0,3648.7,3491.5,0.0,4.15,26.74,0,24.1,26.7,22.6,3.9,87.0,19.5,3800.0,0.0,FLAT,2,8
2026-08-06,Onion,Lasalgaon,Nashik,3555.5,4006.5,3758.4,31930.0,1,0,0.786,3758.4,3800.0,3772.1,3728.5,3512.5,-0.36,0.8,17.48,0,24.6,28.1,22.4,2.1,85.0,23.9,3800.0,1.11,FLAT,3,8
2026-08-07,Onion,Lasalgaon,Nashik,3509.9,3955.1,3710.2,34760.0,1,0,0.786,3710.2,3758.4,3776.1,3800.0,3617.1,-1.75,-2.36,32.53,0,24.2,27.6,22.5,1.0,84.0,25.1,3727.9,0.48,FLAT,4,8
2026-08-08,Onion,Lasalgaon,Nashik,3594.8,4050.8,3800.0,29339.0,1,0,0.786,3800.0,3710.2,3800.0,3800.0,3727.4,0.0,0.0,32.53,0,24.4,27.4,22.4,2.0,85.0,22.7,3724.8,-1.98,FLAT,5,8
2026-08-10,Onion,Lasalgaon,Nashik,3526.6,3973.9,3727.9,34213.0,1,0,0.786,3727.9,3800.0,3710.2,3772.1,3719.6,0.48,-1.17,36.92,0,24.0,27.2,22.3,1.8,85.0,22.5,3796.6,1.84,FLAT,0,8
2026-08-11,Onion,Lasalgaon,Nashik,3523.6,3970.6,3724.8,22832.0,1,0,0.786,3724.8,3727.9,3800.0,3776.1,3764.2,-1.98,-1.36,39.9,0,23.8,26.3,22.4,4.1,88.0,18.4,3800.0,2.02,FLAT,1,8
2026-08-12,Onion,Lasalgaon,Nashik,3524.9,3972.0,3726.1,34648.0,1,0,0.786,3726.1,3724.8,3800.0,3800.0,3648.7,-1.94,-1.94,37.3,0,24.1,27.0,22.6,1.2,86.0,21.6,3717.5,-0.23,FLAT,2,8
2026-08-13,Onion,Lasalgaon,Nashik,3591.6,4047.2,3796.6,29652.0,1,0,0.786,3796.6,3726.1,3727.9,3758.4,3728.5,1.84,1.02,41.37,0,23.5,26.0,22.4,4.9,90.0,23.4,3717.5,-2.08,FLAT,3,8
2026-08-14,Onion,Lasalgaon,Nashik,3594.8,4050.8,3800.0,20898.0,1,0,0.786,3800.0,3796.6,3724.8,3710.2,3800.0,2.02,2.42,38.99,0,23.9,27.2,22.3,2.3,86.0,23.0,3644.0,-4.11,DOWN,4,8
2026-08-15,Onion,Lasalgaon,Nashik,3516.8,3962.9,3717.5,18300.0,1,0,0.857,3717.5,3800.0,3726.1,3800.0,3800.0,-0.23,-2.17,40.12,0,23.9,26.8,21.9,3.3,87.0,20.4,3732.8,0.41,FLAT,5,8
2026-08-17,Onion,Lasalgaon,Nashik,3447.2,3884.5,3644.0,28240.0,1,0,0.857,3644.0,3717.5,3800.0,3727.9,3772.1,-4.11,-2.25,53.3,0,23.3,25.9,22.1,4.5,89.0,22.1,3768.4,3.41,UP,0,8
2026-08-18,Onion,Lasalgaon,Nashik,3531.2,3979.1,3732.8,25883.0,1,0,0.857,3732.8,3644.0,3717.5,3724.8,3776.1,0.41,0.21,53.2,0,23.9,27.0,21.9,4.0,87.0,23.8,3562.4,-4.56,DOWN,1,8
2026-08-19,Onion,Lasalgaon,Nashik,3527.3,3974.7,3728.6,26795.0,1,0,0.857,3728.6,3732.8,3717.5,3726.1,3800.0,0.3,0.07,53.15,0,24.3,27.2,22.2,2.4,85.0,20.6,3630.8,-2.62,DOWN,2,8
2026-08-20,Onion,Lasalgaon,Nashik,3564.9,4017.1,3768.4,33009.0,1,0,0.857,3768.4,3728.6,3644.0,3796.6,3758.4,3.41,-0.74,48.46,0,24.4,27.4,22.5,1.4,84.0,22.3,3630.8,-3.65,DOWN,3,8
2026-08-21,Onion,Lasalgaon,Nashik,3370.1,3797.5,3562.4,31682.0,1,0,0.857,3562.4,3768.4,3732.8,3800.0,3710.2,-4.56,-6.25,69.69,0,23.6,27.2,22.0,5.6,87.0,21.4,3596.6,0.96,FLAT,4,8
2026-08-22,Onion,Lasalgaon,Nashik,3434.8,3870.5,3630.8,23392.0,1,0,0.857,3630.8,3562.4,3728.6,3717.5,3800.0,-2.62,-2.33,72.84,0,23.4,26.7,21.6,3.8,90.0,18.2,3636.8,0.17,FLAT,5,8
2026-08-24,Onion,Lasalgaon,Nashik,3402.4,3834.0,3596.6,28873.0,1,0,0.857,3596.6,3630.8,3562.4,3644.0,3727.9,0.96,-1.3,78.4,0,24.4,28.1,21.8,1.8,84.0,19.0,3702.4,2.94,UP,0,8
2026-08-25,Onion,Lasalgaon,Nashik,3440.4,3876.8,3636.8,16964.0,1,0,0.857,3636.8,3596.6,3630.8,3732.8,3724.8,0.17,-2.57,72.61,0,24.2,27.6,22.1,2.8,84.0,20.6,3800.0,4.49,UP,1,8
2026-08-26,Onion,Lasalgaon,Nashik,3399.2,3830.4,3593.2,29819.0,1,0,0.857,3593.2,3636.8,3630.8,3728.6,3726.1,-1.04,-3.63,66.12,0,24.5,27.9,21.9,0.2,82.0,20.4,3795.2,5.62,UP,2,8
2026-08-27,Onion,Lasalgaon,Nashik,3502.5,3946.8,3702.4,31740.0,1,0,0.857,3702.4,3593.2,3596.6,3768.4,3796.6,2.94,-1.75,44.47,0,24.2,27.5,22.2,1.1,84.0,21.4,3795.2,2.51,UP,3,8
2026-08-28,Onion,Lasalgaon,Nashik,3594.8,4050.8,3800.0,26881.0,1,0,0.857,3800.0,3702.4,3636.8,3562.4,3800.0,4.49,6.67,73.03,0,24.0,27.5,22.1,2.3,85.0,23.1,3800.0,0.0,FLAT,4,8
2026-08-29,Onion,Lasalgaon,Nashik,3590.3,4045.7,3795.2,32142.0,1,0,0.857,3795.2,3800.0,3593.2,3630.8,3717.5,5.62,4.53,88.46,0,23.9,27.4,22.0,1.2,84.0,25.5,3662.0,-3.51,DOWN,5,8
2026-08-31,Onion,Lasalgaon,Nashik,3594.8,4050.8,3800.0,23476.0,1,0,0.857,3800.0,3795.2,3800.0,3596.6,3644.0,0.0,5.66,87.98,0,24.1,27.5,22.1,1.3,83.0,23.6,3554.0,-6.47,DOWN,0,8
2026-09-01,Onion,Lasalgaon,Nashik,3464.3,3903.7,3662.0,22485.0,1,0,0.857,3662.0,3800.0,3795.2,3636.8,3732.8,-3.51,0.69,83.86,0,,,,,,,,,,1,9
2026-09-02,Onion,Lasalgaon,Nashik,3457.6,3896.2,3655.0,30309.0,1,0,0.857,3655.0,3662.0,3795.2,3593.2,3728.6,-3.69,1.72,68.18,0,,,,,,,,,,2,9
2026-09-03,Onion,Lasalgaon,Nashik,3362.1,3788.5,3554.0,22765.0,1,0,0.857,3554.0,3655.0,3800.0,3702.4,3768.4,-6.47,-4.01,99.32,0,,,,,,,,,,3,9
