date,commodity,market,district,min_price,max_price,modal_price,arrivals_quintals,is_reported,days_since_last_report,coverage_ratio_14d,modal_price_ffill,price_lag_1d,price_lag_3d,price_lag_7d,price_lag_14d,pct_change_3d,pct_change_7d,volatility_7d,is_outlier,temperature_mean_c,temperature_max_c,temperature_min_c,precipitation_mm,relative_humidity_pct,wind_speed_kmh,future_price_3d,future_delta_pct,target_direction_3d,day_of_week,month
2026-05-04,Tomato,Junnar(Narayangaon),Pune,959.8,1170.8,1054.7,8378.0,1,0,0.786,1054.7,1034.2,1015.4,1122.9,1070.6,3.87,-6.07,23.04,0,28.4,36.2,21.7,0.0,53.0,20.3,1014.1,-3.85,DOWN,0,5
2026-05-05,Tomato,Junnar(Narayangaon),Pune,956.1,1166.2,1050.6,16353.0,1,0,0.786,1050.6,1054.7,1034.2,1068.9,1020.9,1.59,-1.71,20.18,0,28.4,36.5,21.7,0.0,59.0,20.3,970.8,-7.6,DOWN,1,5
2026-05-06,Tomato,Junnar(Narayangaon),Pune,941.1,1148.0,1034.2,14702.0,1,0,0.786,1034.2,1050.6,1034.2,1011.9,1051.2,0.0,2.2,16.82,0,29.2,37.2,22.3,0.0,54.0,16.4,1019.9,-1.38,FLAT,2,5
2026-05-07,Tomato,Junnar(Narayangaon),Pune,922.8,1125.6,1014.1,4634.0,1,0,0.786,1014.1,1034.2,1054.7,1066.0,1082.9,-3.85,-4.87,15.52,0,31.2,37.3,24.5,0.0,42.0,16.0,1019.9,0.57,FLAT,3,5
2026-05-08,Tomato,Junnar(Narayangaon),Pune,883.5,1077.6,970.8,13922.0,1,0,0.786,970.8,1014.1,1050.6,1015.4,1084.0,-7.6,-4.39,28.29,0,31.7,37.1,26.0,0.0,41.0,15.9,1025.4,5.62,UP,4,5
2026-05-09,Tomato,Junnar(Narayangaon),Pune,928.1,1132.1,1019.9,14866.0,1,0,0.786,1019.9,970.8,1034.2,1034.2,1122.9,-1.38,-1.38,28.25,0,31.8,37.4,25.9,0.0,39.0,14.0,978.0,-4.11,DOWN,5,5
2026-05-11,Tomato,Junnar(Narayangaon),Pune,933.1,1138.1,1025.4,16887.0,1,0,0.857,1025.4,1019.9,970.8,1054.7,1122.9,5.62,-2.78,24.56,0,33.1,41.0,26.5,0.0,32.0,18.5,983.0,-4.13,DOWN,0,5
2026-05-12,Tomato,Junnar(Narayangaon),Pune,890.0,1085.6,978.0,13006.0,1,0,0.857,978.0,1025.4,1019.9,1050.6,1068.9,-4.11,-6.91,24.45,0,32.7,41.8,26.2,0.0,34.0,20.2,956.1,-2.24,FLAT,1,5
2026-05-13,Tomato,Junnar(Narayangaon),Pune,919.1,1121.1,1010.0,17072.0,1,0,0.857,1010.0,978.0,1019.9,1034.2,1011.9,-0.97,-2.34,21.85,0,31.3,38.3,26.2,0.6,47.0,19.3,930.3,-7.89,DOWN,2,5
2026-05-14,Tomato,Junnar(Narayangaon),Pune,894.6,1091.2,983.0,10707.0,1,0,0.857,983.0,1010.0,1025.4,1014.1,1066.0,-4.13,-3.07,22.93,0,30.7,37.8,25.3,0.0,50.0,18.6,930.3,-5.36,DOWN,3,5
2026-05-15,Tomato,Junnar(Narayangaon),Pune,870.1,1061.3,956.1,14043.0,1,0,0.857,956.1,983.0,978.0,970.8,1015.4,-2.24,-1.51,26.55,0,30.2,36.3,25.4,0.0,45.0,17.0,883.6,-7.58,DOWN,4,5
2026-05-16,Tomato,Junnar(Narayangaon),Pune,846.5,1032.6,930.3,5252.0,1,0,0.857,930.3,956.1,1010.0,1019.9,1034.2,-7.89,-8.79,34.99,0,30.5,38.8,23.6,0.1,55.0,16.7,872.1,-6.26,DOWN,5,5
2026-05-18,Tomato,Junnar(Narayangaon),Pune,804.1,980.8,883.6,17762.0,1,0,0.857,883.6,930.3,956.1,1025.4,1054.7,-7.58,-13.83,42.09,0,31.4,40.2,24.8,0.2,49.0,18.2,919.3,4.04,UP,0,5
2026-05-19,Tomato,Junnar(Narayangaon),Pune,793.6,968.0,872.1,14313.0,1,0,0.857,872.1,883.6,930.3,978.0,1050.6,-6.26,-10.83,49.93,0,29.7,36.2,24.9,2.0,56.0,17.0,869.7,-0.28,FLAT,1,5
2026-05-20,Tomato,Junnar(Narayangaon),Pune,782.3,954.3,859.7,7297.0,1,0,0.857,859.7,872.1,930.3,1010.0,1034.2,-7.59,-14.88,45.92,0,28.6,35.9,23.9,2.4,63.0,15.8,859.0,-0.08,FLAT,2,5
2026-05-21,Tomato,Junnar(Narayangaon),Pune,836.5,1020.4,919.3,13850.0,1,0,0.857,919.3,859.7,883.6,983.0,1014.1,4.04,-6.48,35.71,0,29.8,37.6,24.1,1.0,59.0,15.5,859.0,-6.56,DOWN,3,5
2026-05-22,Tomato,Junnar(Narayangaon),Pune,791.4,965.3,869.7,7058.0,1,0,0.857,869.7,919.3,872.1,956.1,970.8,-0.28,-9.04,30.61,0,28.9,36.5,25.2,3.4,67.0,16.4,859.0,-1.23,FLAT,4,5
2026-05-23,Tomato,Junnar(Narayangaon),Pune,781.7,953.5,859.0,8594.0,1,0,0.857,859.0,869.7,859.7,930.3,1019.9,-0.08,-7.66,28.71,0,28.1,33.3,24.8,1.7,73.0,13.3,848.3,-1.25,FLAT,5,5
2026-05-26,Tomato,Junnar(Narayangaon),Pune,772.0,941.6,848.3,9355.0,1,0,0.786,848.3,859.0,859.0,872.1,978.0,-1.25,-2.73,23.57,0,29.0,35.3,24.1,0.0,66.0,15.4,925.0,9.04,UP,1,5
2026-05-27,Tomato,Junnar(Narayangaon),Pune,809.8,987.8,889.9,4049.0,1,0,0.786,889.9,848.3,859.0,859.7,1010.0,3.6,3.51,24.6,0,29.3,36.8,24.2,1.3,64.0,14.5,921.4,3.54,UP,2,5
2026-05-28,Tomato,Junnar(Narayangaon),Pune,824.5,1005.7,906.0,16373.0,1,0,0.786,906.0,889.9,859.0,919.3,983.0,5.47,-1.45,20.52,0,29.4,37.2,24.1,0.0,61.0,17.2,921.4,1.7,FLAT,3,5
2026-05-29,Tomato,Junnar(Narayangaon),Pune,841.8,1026.8,925.0,4790.0,1,0,0.786,925.0,906.0,848.3,869.7,956.1,9.04,6.36,29.15,0,29.2,35.5,24.4,0.0,64.0,17.8,924.4,-0.06,FLAT,4,5
2026-05-30,Tomato,Junnar(Narayangaon),Pune,838.4,1022.7,921.4,16316.0,1,0,0.786,921.4,925.0,889.9,859.0,930.3,3.54,7.26,31.79,0,29.5,36.1,24.7,0.1,61.0,18.2,948.5,2.94,UP,5,5
2026-06-01,Tomato,Junnar(Narayangaon),Pune,841.2,1026.1,924.4,11873.0,1,0,0.786,924.4,921.4,925.0,859.0,883.6,-0.06,7.61,28.16,0,29.3,36.6,24.0,1.4,62.0,17.8,1043.8,12.92,UP,0,6
2026-06-02,Tomato,Junnar(Narayangaon),Pune,863.1,1052.8,948.5,12441.0,1,0,0.786,948.5,924.4,921.4,848.3,872.1,2.94,11.81,18.08,0,28.7,36.1,24.7,2.3,62.0,22.3,1022.8,7.83,UP,1,6
2026-06-03,Tomato,Junnar(Narayangaon),Pune,977.2,1192.0,1073.9,7396.0,1,0,0.786,1073.9,948.5,921.4,889.9,859.7,16.55,20.68,57.85,0,28.6,35.9,23.7,0.2,61.0,17.8,1109.2,3.29,UP,2,6
2026-06-04,Tomato,Junnar(Narayangaon),Pune,949.9,1158.7,1043.8,10573.0,1,0,0.786,1043.8,1073.9,924.4,906.0,919.3,12.92,15.21,65.05,0,28.7,36.5,24.0,1.0,63.0,18.7,1109.2,6.27,UP,3,6
2026-06-05,Tomato,Junnar(Narayangaon),Pune,930.7,1135.3,1022.8,10990.0,1,0,0.786,1022.8,1043.8,948.5,925.0,869.7,7.83,10.57,65.41,0,29.0,35.9,25.3,2.4,65.0,16.3,1118.0,9.31,UP,4,6
2026-06-06,Tomato,Junnar(Narayangaon),Pune,1009.4,1231.2,1109.2,11590.0,1,0,0.786,1109.2,1022.8,1073.9,921.4,859.0,3.29,20.38,75.38,0,29.2,36.5,25.4,1.4,65.0,19.2,1136.8,2.49,FLAT,5,6
2026-06-08,Tomato,Junnar(Narayangaon),Pune,1017.4,1241.0,1118.0,10765.0,1,0,0.857,1118.0,1109.2,1022.8,924.4,859.0,9.31,20.94,61.2,0,28.2,33.5,24.5,1.6,68.0,20.0,1174.8,5.08,UP,0,6
2026-06-09,Tomato,Junnar(Narayangaon),Pune,1034.5,1261.9,1136.8,6687.0,1,0,0.857,1136.8,1118.0,1109.2,948.5,848.3,2.49,19.85,42.0,0,27.7,33.1,24.3,1.1,71.0,20.2,1181.9,3.97,UP,1,6
2026-06-10,Tomato,Junnar(Narayangaon),Pune,1082.1,1319.9,1189.1,14634.0,1,0,0.857,1189.1,1136.8,1109.2,1073.9,889.9,7.2,10.73,55.95,0,28.3,33.8,24.5,0.2,67.0,20.3,1039.2,-12.61,DOWN,2,6
2026-06-11,Tomato,Junnar(Narayangaon),Pune,1069.0,1304.0,1174.8,16154.0,1,0,0.857,1174.8,1189.1,1118.0,1043.8,906.0,5.08,12.55,54.3,0,28.8,35.2,24.7,0.0,65.0,19.1,1039.2,-11.54,DOWN,3,6
2026-06-12,Tomato,Junnar(Narayangaon),Pune,1075.6,1312.0,1181.9,13978.0,1,0,0.857,1181.9,1174.8,1136.8,1022.8,925.0,3.97,15.56,35.48,0,28.6,34.2,24.5,0.8,67.0,18.6,870.9,-26.31,DOWN,4,6
2026-06-13,Tomato,Junnar(Narayangaon),Pune,945.7,1153.5,1039.2,10119.0,1,0,0.857,1039.2,1181.9,1189.1,1109.2,921.4,-12.61,-6.31,52.98,0,28.6,34.4,24.9,1.2,65.0,21.6,823.8,-20.73,DOWN,5,6
2026-06-15,Tomato,Junnar(Narayangaon),Pune,792.5,966.7,870.9,5149.0,1,0,0.857,870.9,1039.2,1181.9,1118.0,924.4,-26.31,-22.1,116.06,0,27.9,33.8,24.0,1.7,65.0,21.5,916.9,5.28,UP,0,6
2026-06-16,Tomato,Junnar(Narayangaon),Pune,749.7,914.4,823.8,10284.0,1,0,0.857,823.8,870.9,1039.2,1136.8,948.5,-20.73,-27.53,150.37,0,28.1,34.5,23.4,0.6,63.0,19.8,941.7,14.31,UP,1,6
2026-06-17,Tomato,Junnar(Narayangaon),Pune,810.0,988.0,890.1,12007.0,1,0,0.857,890.1,823.8,1039.2,1189.1,1073.9,-14.35,-25.15,145.17,0,28.2,35.1,23.9,2.8,63.0,20.9,935.7,5.12,UP,2,6
2026-06-18,Tomato,Junnar(Narayangaon),Pune,834.4,1017.8,916.9,12313.0,1,0,0.857,916.9,890.1,870.9,1174.8,1043.8,5.28,-21.95,125.68,0,27.9,34.1,23.6,2.3,61.0,16.9,935.7,2.05,FLAT,3,6
2026-06-19,Tomato,Junnar(Narayangaon),Pune,856.9,1045.2,941.7,6812.0,1,0,0.857,941.7,916.9,823.8,1181.9,1022.8,14.31,-20.32,82.16,0,27.8,34.0,22.7,1.6,59.0,16.8,834.8,-11.35,DOWN,4,6
2026-06-20,Tomato,Junnar(Narayangaon),Pune,851.5,1038.7,935.7,12291.0,1,0,0.857,935.7,941.7,890.1,1039.2,1109.2,5.12,-9.96,67.61,0,28.3,34.8,23.3,0.6,61.0,18.0,842.1,-10.0,DOWN,5,6
2026-06-22,Tomato,Junnar(Narayangaon),Pune,759.6,926.6,834.8,17870.0,1,0,0.857,834.8,935.7,941.7,870.9,1118.0,-11.35,-4.15,49.44,0,26.9,32.4,24.7,6.9,73.0,16.7,800.0,-4.17,DOWN,0,6
2026-06-23,Tomato,Junnar(Narayangaon),Pune,766.4,934.8,842.1,13058.0,1,0,0.857,842.1,834.8,935.7,823.8,1136.8,-10.0,2.22,45.23,0,24.4,28.0,22.1,19.5,84.0,19.3,800.0,-5.0,DOWN,1,6
2026-06-24,Tomato,Junnar(Narayangaon),Pune,735.8,897.6,808.6,10241.0,1,0,0.857,808.6,842.1,935.7,890.1,1189.1,-13.58,-9.16,57.02,0,23.6,27.1,21.9,9.0,84.0,13.7,800.0,-1.06,FLAT,2,6
2026-06-25,Tomato,Junnar(Narayangaon),Pune,728.0,888.0,800.0,10761.0,1,0,0.857,800.0,808.6,834.8,916.9,1174.8,-4.17,-12.75,63.84,0,25.3,29.9,22.7,0.9,77.0,16.6,800.0,0.0,FLAT,3,6
2026-06-26,Tomato,Junnar(Narayangaon),Pune,728.0,888.0,800.0,6442.0,1,0,0.857,800.0,800.0,842.1,941.7,1181.9,-5.0,-15.05,60.12,0,25.8,31.3,22.6,0.1,76.0,15.5,836.4,4.55,UP,4,6
2026-06-27,Tomato,Junnar(Narayangaon),Pune,728.0,888.0,800.0,6881.0,1,0,0.857,800.0,800.0,808.6,935.7,1039.2,-1.06,-14.5,49.13,0,26.7,32.8,23.1,1.6,74.0,16.8,847.5,5.94,UP,5,6
2026-06-29,Tomato,Junnar(Narayangaon),Pune,761.2,928.4,836.4,13884.0,1,0,0.857,836.4,800.0,800.0,834.8,870.9,4.55,0.19,18.65,0,24.9,28.3,23.0,4.0,85.0,16.2,969.5,15.91,UP,0,6
2026-06-30,Tomato,Junnar(Narayangaon),Pune,771.2,940.7,847.5,12897.0,1,0,0.857,847.5,836.4,800.0,842.1,823.8,5.94,0.64,20.14,0,24.4,27.1,23.3,18.9,87.0,18.4,1029.4,21.46,UP,1,6
2026-07-01,Tomato,Junnar(Narayangaon),Pune,844.6,1030.2,928.1,11076.0,1,0,0.857,928.1,847.5,800.0,808.6,890.1,16.01,14.78,47.56,0,23.9,27.1,22.6,26.6,90.0,20.7,1085.0,16.91,UP,2,7
2026-07-02,Tomato,Junnar(Narayangaon),Pune,882.2,1076.1,969.5,10402.0,1,0,0.857,969.5,928.1,836.4,800.0,916.9,15.91,21.19,68.23,0,23.6,25.6,22.5,9.4,90.0,20.3,1085.0,11.91,UP,3,7
2026-07-03,Tomato,Junnar(Narayangaon),Pune,936.8,1142.7,1029.4,14519.0,1,0,0.857,1029.4,969.5,847.5,800.0,941.7,21.46,28.68,89.47,0,23.3,25.1,22.4,23.4,92.0,19.6,1233.7,19.85,UP,4,7
2026-07-04,Tomato,Junnar(Narayangaon),Pune,987.3,1204.3,1085.0,12859.0,1,0,0.857,1085.0,1029.4,928.1,800.0,935.7,16.91,35.62,106.39,0,23.1,24.2,22.2,27.4,94.0,21.7,1159.8,6.89,UP,5,7
2026-07-06,Tomato,Junnar(Narayangaon),Pune,1122.7,1369.4,1233.7,17895.0,1,0,0.857,1233.7,1085.0,1029.4,836.4,834.8,19.85,47.5,125.66,0,23.5,24.2,22.9,44.2,93.0,31.3,1182.1,-4.18,DOWN,0,7
2026-07-07,Tomato,Junnar(Narayangaon),Pune,1055.4,1287.4,1159.8,5303.0,1,0,0.857,1159.8,1233.7,1085.0,847.5,842.1,6.89,36.85,105.83,0,24.2,26.7,22.9,15.4,88.0,27.5,1138.6,-1.83,FLAT,1,7
2026-07-08,Tomato,Junnar(Narayangaon),Pune,1081.0,1318.5,1187.9,9015.0,1,0,0.857,1187.9,1159.8,1085.0,928.1,808.6,9.48,27.99,92.45,0,24.4,25.9,23.3,45.2,89.0,28.2,1112.6,-6.34,DOWN,2,7
2026-07-09,Tomato,Junnar(Narayangaon),Pune,1075.7,1312.2,1182.1,14974.0,1,0,0.857,1182.1,1187.9,1233.7,969.5,800.0,-4.18,21.93,72.43,0,25.2,28.3,23.4,0.6,82.0,21.6,1112.6,-5.88,DOWN,3,7
2026-07-10,Tomato,Junnar(Narayangaon),Pune,1036.1,1263.8,1138.6,13164.0,1,0,0.857,1138.6,1182.1,1159.8,1029.4,800.0,-1.83,10.61,54.89,0,25.3,28.9,23.3,0.0,81.0,19.9,1125.3,-1.17,FLAT,4,7
2026-07-11,Tomato,Junnar(Narayangaon),Pune,1012.5,1235.0,1112.6,13520.0,1,0,0.857,1112.6,1138.6,1187.9,1085.0,800.0,-6.34,2.54,49.95,0,25.2,28.8,23.3,0.2,79.0,22.8,1082.3,-2.72,DOWN,5,7
2026-07-13,Tomato,Junnar(Narayangaon),Pune,1024.0,1249.1,1125.3,11427.0,1,0,0.857,1125.3,1112.6,1138.6,1233.7,836.4,-1.17,-8.79,31.52,0,25.4,29.3,23.0,0.0,76.0,21.8,1141.9,1.48,FLAT,0,7
2026-07-14,Tomato,Junnar(Narayangaon),Pune,984.9,1201.3,1082.3,14534.0,1,0,0.857,1082.3,1125.3,1112.6,1159.8,847.5,-2.72,-6.68,38.52,0,25.6,29.9,22.6,0.0,75.0,20.0,1142.0,5.52,UP,1,7
2026-07-15,Tomato,Junnar(Narayangaon),Pune,1023.3,1248.2,1124.5,11248.0,1,0,0.857,1124.5,1082.3,1112.6,1187.9,928.1,1.07,-5.34,30.48,0,24.8,28.5,22.6,2.4,78.0,21.0,1142.7,1.62,FLAT,2,7
2026-07-16,Tomato,Junnar(Narayangaon),Pune,1039.2,1267.5,1141.9,17075.0,1,0,0.857,1141.9,1124.5,1125.3,1182.1,969.5,1.48,-3.4,20.02,0,25.3,29.0,23.1,4.2,78.0,19.0,1142.7,0.07,FLAT,3,7
2026-07-17,Tomato,Junnar(Narayangaon),Pune,1039.2,1267.6,1142.0,15050.0,1,0,0.857,1142.0,1141.9,1082.3,1138.6,1029.4,5.52,0.3,20.59,0,25.1,28.3,23.4,2.9,79.0,20.8,1140.2,-0.16,FLAT,4,7
2026-07-18,Tomato,Junnar(Narayangaon),Pune,1039.9,1268.4,1142.7,11509.0,1,0,0.857,1142.7,1142.0,1124.5,1112.6,1085.0,1.62,2.71,21.85,0,24.5,27.9,22.7,6.5,82.0,20.7,1155.7,1.14,FLAT,5,7
2026-07-20,Tomato,Junnar(Narayangaon),Pune,1037.6,1265.6,1140.2,13821.0,1,0,0.857,1140.2,1142.7,1142.0,1125.3,1233.7,-0.16,1.32,22.41,0,24.2,27.1,22.7,4.5,85.0,22.8,1099.0,-3.61,DOWN,0,7
2026-07-21,Tomato,Junnar(Narayangaon),Pune,1051.7,1282.8,1155.7,13973.0,1,0,0.857,1155.7,1140.2,1142.7,1082.3,1159.8,1.14,6.78,9.09,0,23.9,26.4,22.7,11.5,87.0,25.2,1082.1,-6.37,DOWN,1,7
2026-07-22,Tomato,Junnar(Narayangaon),Pune,1065.2,1299.3,1170.5,4617.0,1,0,0.857,1170.5,1155.7,1142.7,1124.5,1187.9,2.43,4.09,11.22,0,23.2,25.2,22.2,11.1,88.0,26.6,1133.2,-3.19,DOWN,2,7
2026-07-23,Tomato,Junnar(Narayangaon),Pune,1000.1,1219.9,1099.0,5090.0,1,0,0.857,1099.0,1170.5,1140.2,1141.9,1182.1,-3.61,-3.76,21.81,0,23.1,25.3,20.7,15.4,88.0,28.2,1133.2,3.11,UP,3,7
2026-07-24,Tomato,Junnar(Narayangaon),Pune,984.7,1201.1,1082.1,4112.0,1,0,0.857,1082.1,1099.0,1155.7,1142.0,1138.6,-6.37,-5.25,31.38,0,24.0,26.2,22.6,12.0,87.0,28.2,1230.4,13.7,UP,4,7
2026-07-25,Tomato,Junnar(Narayangaon),Pune,1031.2,1257.8,1133.2,8850.0,1,0,0.857,1133.2,1082.1,1170.5,1142.7,1112.6,-3.19,-0.83,31.11,0,24.4,27.6,22.4,5.2,85.0,23.4,1244.2,9.8,UP,5,7
2026-07-27,Tomato,Junnar(Narayangaon),Pune,1119.7,1365.7,1230.4,13812.0,1,0,0.857,1230.4,1133.2,1082.1,1140.2,1125.3,13.7,7.91,48.98,0,24.3,26.8,22.8,9.7,87.0,20.7,1168.8,-5.01,DOWN,0,7
2026-07-28,Tomato,Junnar(Narayangaon),Pune,1132.3,1381.1,1244.2,15211.0,1,0,0.857,1244.2,1230.4,1133.2,1155.7,1082.3,9.8,7.66,62.28,0,24.4,27.2,22.3,5.0,86.0,22.9,1242.3,-0.15,FLAT,1,7
2026-07-29,Tomato,Junnar(Narayangaon),Pune,1005.0,1225.9,1104.4,8316.0,1,0,0.857,1104.4,1244.2,1133.2,1170.5,1124.5,-2.54,-5.65,64.7,0,24.5,26.7,23.3,4.1,86.0,25.8,1185.3,7.33,UP,2,7
2026-07-30,Tomato,Junnar(Narayangaon),Pune,1063.6,1297.3,1168.8,13481.0,1,0,0.857,1168.8,1104.4,1230.4,1099.0,1141.9,-5.01,6.35,61.43,0,24.3,26.1,23.2,5.8,88.0,23.8,1185.3,1.41,FLAT,3,7
2026-07-31,Tomato,Junnar(Narayangaon),Pune,1130.5,1379.0,1242.3,15531.0,1,0,0.857,1242.3,1168.8,1244.2,1082.1,1142.0,-0.15,14.8,58.83,0,23.6,25.1,22.6,17.3,92.0,21.1,1147.6,-7.62,DOWN,4,7
2026-08-01,Tomato,Junnar(Narayangaon),Pune,1078.6,1315.7,1185.3,15611.0,1,0,0.857,1185.3,1242.3,1104.4,1133.2,1142.7,7.33,4.6,55.17,0,24.4,27.1,22.8,4.6,85.0,26.8,1107.7,-6.55,DOWN,5,8
2026-08-03,Tomato,Junnar(Narayangaon),Pune,1044.3,1273.8,1147.6,9768.0,1,0,0.857,1147.6,1185.3,1242.3,1230.4,1140.2,-7.62,-6.73,49.84,0,24.0,25.8,23.2,11.4,88.0,19.9,1180.5,2.87,UP,0,8
2026-08-04,Tomato,Junnar(Narayangaon),Pune,1008.0,1229.6,1107.7,16777.0,1,0,0.857,1107.7,1147.6,1185.3,1244.2,1155.7,-6.55,-10.97,48.38,0,24.8,27.8,23.0,2.1,83.0,18.4,1058.9,-4.41,DOWN,1,8
2026-08-05,Tomato,Junnar(Narayangaon),Pune,1045.0,1274.7,1148.3,5402.0,1,0,0.857,1148.3,1107.7,1185.3,1104.4,1170.5,-3.12,3.98,41.93,0,24.2,26.9,22.9,5.9,87.0,19.7,968.9,-15.62,DOWN,2,8
2026-08-06,Tomato,Junnar(Narayangaon),Pune,1074.2,1310.3,1180.5,13767.0,1,0,0.857,1180.5,1148.3,1147.6,1168.8,1099.0,2.87,1.0,42.14,0,24.4,26.9,22.9,8.3,85.0,22.8,968.9,-17.92,DOWN,3,8
2026-08-07,Tomato,Junnar(Narayangaon),Pune,963.6,1175.3,1058.9,7257.0,1,0,0.857,1058.9,1180.5,1107.7,1242.3,1082.1,-4.41,-14.76,47.14,0,24.4,27.4,22.5,1.9,84.0,24.0,1119.6,5.73,UP,4,8
2026-08-08,Tomato,Junnar(Narayangaon),Pune,881.7,1075.5,968.9,15851.0,1,0,0.857,968.9,1058.9,1148.3,1185.3,1133.2,-15.62,-18.26,77.4,0,24.5,27.1,22.6,2.2,83.0,21.4,1141.2,17.78,UP,5,8
2026-08-10,Tomato,Junnar(Narayangaon),Pune,1018.9,1242.8,1119.6,12245.0,1,0,0.857,1119.6,968.9,1058.9,1147.6,1230.4,5.73,-2.44,83.89,0,24.1,27.4,22.4,4.6,83.0,23.8,1140.8,1.89,FLAT,0,8
2026-08-11,Tomato,Junnar(Narayangaon),Pune,1038.5,1266.7,1141.2,16895.0,1,0,0.857,1141.2,1119.6,968.9,1107.7,1244.2,17.78,3.02,86.71,0,23.7,27.0,22.2,21.3,87.0,19.7,1166.0,2.17,FLAT,1,8
2026-08-12,Tomato,Junnar(Narayangaon),Pune,1022.5,1247.2,1123.6,10253.0,1,0,0.857,1123.6,1141.2,968.9,1148.3,1104.4,15.97,-2.15,84.11,0,23.8,26.1,22.3,6.9,87.0,19.8,1126.8,0.28,FLAT,2,8
2026-08-13,Tomato,Junnar(Narayangaon),Pune,1038.2,1266.3,1140.8,5420.0,1,0,0.857,1140.8,1123.6,1119.6,1180.5,1168.8,1.89,-3.36,77.28,0,23.8,26.6,22.5,4.8,86.0,20.9,1126.8,-1.23,FLAT,3,8
2026-08-14,Tomato,Junnar(Narayangaon),Pune,1061.0,1294.2,1166.0,11659.0,1,0,0.857,1166.0,1140.8,1141.2,1058.9,1242.3,2.17,10.11,83.98,0,24.1,27.0,22.5,2.6,83.0,20.9,1165.8,-0.02,FLAT,4,8
2026-08-15,Tomato,Junnar(Narayangaon),Pune,1025.4,1250.8,1126.8,6660.0,1,0,0.857,1126.8,1166.0,1123.6,968.9,1185.3,0.28,16.3,65.17,0,23.8,27.0,22.2,2.9,85.0,19.7,1162.1,3.13,UP,5,8
2026-08-17,Tomato,Junnar(Narayangaon),Pune,1060.9,1294.1,1165.8,8085.0,1,0,0.857,1165.8,1126.8,1166.0,1119.6,1147.6,-0.02,4.13,18.0,0,24.0,26.3,22.5,2.1,83.0,21.7,1146.6,-1.65,FLAT,0,8
2026-08-18,Tomato,Junnar(Narayangaon),Pune,1057.5,1289.9,1162.1,7760.0,1,0,0.857,1162.1,1165.8,1126.8,1141.2,1107.7,3.13,1.83,19.59,0,24.3,27.3,22.5,2.5,84.0,22.3,1219.0,4.9,UP,1,8
2026-08-19,Tomato,Junnar(Narayangaon),Pune,1041.1,1269.9,1144.0,16137.0,1,0,0.857,1144.0,1162.1,1126.8,1123.6,1148.3,1.53,1.82,17.34,0,24.4,27.5,22.4,0.4,84.0,20.1,1336.2,16.8,UP,2,8
2026-08-20,Tomato,Junnar(Narayangaon),Pune,1043.4,1272.8,1146.6,17610.0,1,0,0.857,1146.6,1144.0,1165.8,1140.8,1180.5,-1.65,0.51,17.11,0,24.5,28.2,22.7,0.4,82.0,18.9,1336.2,16.54,UP,3,8
2026-08-21,Tomato,Junnar(Narayangaon),Pune,1109.3,1353.1,1219.0,9563.0,1,0,0.857,1219.0,1146.6,1162.1,1166.0,1058.9,4.9,4.55,31.73,0,24.3,28.1,22.3,1.3,81.0,19.4,1398.4,14.72,UP,4,8
2026-08-22,Tomato,Junnar(Narayangaon),Pune,1215.9,1483.2,1336.2,5414.0,1,0,0.857,1336.2,1219.0,1144.0,1126.8,968.9,16.8,18.58,72.4,0,24.1,27.0,22.3,2.3,83.0,20.4,1351.0,1.11,FLAT,5,8
2026-08-24,Tomato,Junnar(Narayangaon),Pune,1272.5,1552.2,1398.4,16558.0,1,0,0.857,1398.4,1336.2,1219.0,1165.8,1119.6,14.72,19.95,106.06,0,24.7,28.2,22.6,1.6,82.0,20.7,1282.4,-8.3,DOWN,0,8
2026-08-25,Tomato,Junnar(Narayangaon),Pune,1229.5,1499.7,1351.0,10204.0,1,0,0.857,1351.0,1398.4,1336.2,1162.1,1141.2,1.11,16.26,104.3,0,24.6,28.3,22.6,0.5,81.0,20.2,1237.9,-8.37,DOWN,1,8
2026-08-26,Tomato,Junnar(Narayangaon),Pune,1259.4,1536.2,1384.0,8356.0,1,0,0.857,1384.0,1351.0,1336.2,1144.0,1123.6,3.58,20.98,92.49,0,24.7,28.3,22.6,0.8,81.0,19.1,1292.9,-6.58,DOWN,2,8
2026-08-27,Tomato,Junnar(Narayangaon),Pune,1166.9,1423.4,1282.4,13865.0,1,0,0.857,1282.4,1384.0,1398.4,1146.6,1140.8,-8.3,11.84,61.51,0,24.3,27.6,22.7,2.3,81.0,22.0,1292.9,0.82,FLAT,3,8
2026-08-28,Tomato,Junnar(Narayangaon),Pune,1126.5,1374.0,1237.9,16523.0,1,0,0.857,1237.9,1282.4,1351.0,1219.0,1166.0,-8.37,1.55,56.01,0,24.1,27.3,22.2,2.3,81.0,23.0,1394.1,12.62,UP,4,8
2026-08-29,Tomato,Junnar(Narayangaon),Pune,1176.5,1435.1,1292.9,9733.0,1,0,0.857,1292.9,1237.9,1384.0,1336.2,1126.8,-6.58,-3.24,57.87,0,23.9,26.5,22.3,5.0,83.0,24.7,1386.5,7.24,UP,5,8
2026-08-31,Tomato,Junnar(Narayangaon),Pune,1268.7,1547.5,1394.1,10534.0,1,0,0.857,1394.1,1292.9,1237.9,1398.4,1165.8,12.62,-0.31,57.98,0,24.5,28.6,22.3,0.5,79.0,21.1,1464.8,5.07,UP,0,8
