date,commodity,market,district,min_price,max_price,modal_price,arrivals_quintals,is_reported,days_since_last_report,coverage_ratio_14d,modal_price_ffill,price_lag_1d,price_lag_3d,price_lag_7d,price_lag_14d,pct_change_3d,pct_change_7d,volatility_7d,is_outlier,temperature_mean_c,temperature_max_c,temperature_min_c,precipitation_mm,relative_humidity_pct,wind_speed_kmh,future_price_3d,future_delta_pct,target_direction_3d,day_of_week,month
2026-05-06,Soyabean,Latur,Latur,4456.7,4777.7,4585.1,29760.0,1,0,0.857,4585.1,4590.8,4606.9,4452.1,4410.7,-0.47,2.99,30.33,0,31.6,36.4,26.3,0.0,31.0,16.9,4630.9,1.0,FLAT,2,5
2026-05-07,Soyabean,Latur,Latur,4489.4,4812.8,4618.8,18054.0,1,0,0.857,4618.8,4585.1,4624.8,4564.5,4377.4,-0.13,1.19,30.38,0,33.1,37.7,28.2,0.0,25.0,16.8,4630.9,0.26,FLAT,3,5
2026-05-08,Soyabean,Latur,Latur,4577.4,4907.0,4709.3,25946.0,1,0,0.857,4709.3,4618.8,4590.8,4534.3,4404.4,2.58,3.86,41.66,0,32.2,37.4,25.9,0.0,30.0,13.7,4670.1,-0.83,FLAT,4,5
2026-05-09,Soyabean,Latur,Latur,4501.2,4825.4,4630.9,11751.0,1,0,0.857,4630.9,4709.3,4585.1,4606.9,4473.9,1.0,0.52,41.35,0,33.2,38.7,28.1,0.0,24.0,12.1,4747.9,2.53,UP,5,5
2026-05-11,Soyabean,Latur,Latur,4539.3,4866.3,4670.1,11038.0,1,0,0.857,4670.1,4630.9,4709.3,4624.8,4398.7,-0.83,0.98,43.74,0,35.5,41.2,30.7,0.0,19.0,18.5,4814.4,3.09,UP,0,5
2026-05-12,Soyabean,Latur,Latur,4615.0,4947.3,4747.9,21422.0,1,0,0.857,4747.9,4670.1,4630.9,4590.8,4463.2,2.53,3.42,56.5,0,35.9,41.2,29.9,0.0,20.0,17.4,4814.4,1.4,FLAT,1,5
2026-05-13,Soyabean,Latur,Latur,4628.8,4962.2,4762.2,22886.0,1,0,0.857,4762.2,4747.9,4630.9,4585.1,4452.1,2.84,3.86,58.99,0,36.0,42.0,30.8,0.0,25.0,16.2,4973.6,4.44,UP,2,5
2026-05-14,Soyabean,Latur,Latur,4679.6,5016.6,4814.4,19849.0,1,0,0.857,4814.4,4762.2,4670.1,4618.8,4564.5,3.09,4.23,69.72,0,34.1,39.9,27.5,0.0,33.0,17.3,4973.6,3.31,UP,3,5
2026-05-16,Soyabean,Latur,Latur,4834.4,5182.5,4973.6,19773.0,1,0,0.786,4973.6,4814.4,4762.2,4630.9,4606.9,4.44,7.4,111.95,0,33.6,38.8,27.6,0.0,29.0,15.4,5029.8,1.13,FLAT,5,5
2026-05-18,Soyabean,Latur,Latur,4868.3,5218.9,5008.6,29760.0,1,0,0.786,5008.6,4973.6,4814.4,4670.1,4624.8,4.03,7.25,110.59,0,35.1,41.1,29.7,0.0,24.0,17.1,5062.2,1.07,FLAT,0,5
2026-05-19,Soyabean,Latur,Latur,4889.0,5241.0,5029.8,11861.0,1,0,0.786,5029.8,5008.6,4973.6,4747.9,4590.8,1.13,5.94,109.76,0,34.8,40.0,28.6,0.0,26.0,19.0,5077.5,0.95,FLAT,1,5
2026-05-20,Soyabean,Latur,Latur,4930.1,5285.1,5072.1,28989.0,1,0,0.786,5072.1,5029.8,4973.6,4762.2,4585.1,1.98,6.51,101.99,0,33.5,40.1,26.9,0.0,36.0,17.8,5049.0,-0.46,FLAT,2,5
2026-05-21,Soyabean,Latur,Latur,4920.5,5274.8,5062.2,14491.0,1,0,0.786,5062.2,5072.1,5008.6,4814.4,4618.8,1.07,5.15,86.85,0,33.7,39.9,27.1,0.0,39.0,15.9,5049.0,-0.26,FLAT,3,5
2026-05-22,Soyabean,Latur,Latur,4935.3,5290.8,5077.5,24604.0,1,0,0.786,5077.5,5062.2,5029.8,4814.4,4709.3,0.95,5.46,44.46,0,33.4,39.3,28.0,0.6,42.0,22.5,4977.7,-1.97,FLAT,4,5
2026-05-23,Soyabean,Latur,Latur,4907.6,5261.0,5049.0,20829.0,1,0,0.786,5049.0,5077.5,5072.1,4973.6,4630.9,-0.46,1.52,37.64,0,32.5,38.2,26.8,0.3,47.0,18.8,4929.7,-2.36,FLAT,5,5
2026-05-25,Soyabean,Latur,Latur,4838.3,5186.8,4977.7,28561.0,1,0,0.786,4977.7,5049.0,5077.5,5008.6,4670.1,-1.97,-0.62,33.86,0,31.9,38.4,26.1,0.7,51.0,18.2,4980.5,0.06,FLAT,0,5
2026-05-26,Soyabean,Latur,Latur,4791.7,5136.8,4929.7,27949.0,1,0,0.786,4929.7,4977.7,5049.0,5029.8,4747.9,-2.36,-1.99,55.64,0,32.0,37.2,25.9,0.5,52.0,18.9,4876.6,-1.08,FLAT,1,5
2026-05-27,Soyabean,Latur,Latur,4841.0,5189.7,4980.5,19978.0,1,0,0.786,4980.5,4929.7,5049.0,5072.1,4762.2,-1.36,-1.81,55.14,0,32.4,38.2,25.8,0.1,48.0,21.9,4897.8,-1.66,FLAT,2,5
2026-05-29,Soyabean,Latur,Latur,4740.1,5081.4,4876.6,24093.0,1,0,0.786,4876.6,4980.5,4929.7,5077.5,4814.4,-1.08,-3.96,61.52,0,32.0,38.9,25.2,0.0,45.0,22.0,4750.1,-2.59,DOWN,4,5
2026-05-30,Soyabean,Latur,Latur,4760.7,5103.5,4897.8,21772.0,1,0,0.786,4897.8,4876.6,4980.5,5049.0,4973.6,-1.66,-2.99,58.74,0,31.1,37.0,25.0,0.5,51.0,22.1,4777.4,-2.46,FLAT,5,5
2026-06-01,Soyabean,Latur,Latur,4617.1,4949.6,4750.1,20260.0,1,0,0.786,4750.1,4897.8,4876.6,4977.7,5008.6,-2.59,-4.57,78.36,0,31.5,37.5,24.0,0.2,50.0,16.8,5002.1,5.31,UP,0,6
2026-06-02,Soyabean,Latur,Latur,4643.6,4978.0,4777.4,23935.0,1,0,0.786,4777.4,4750.1,4897.8,4929.7,5029.8,-2.46,-3.09,89.67,0,29.5,35.4,23.9,5.8,55.0,14.3,5055.1,5.81,UP,1,6
2026-06-03,Soyabean,Latur,Latur,4792.5,5137.7,4930.6,12499.0,1,0,0.786,4930.6,4777.4,4897.8,4980.5,5072.1,0.67,-1.0,82.02,0,31.0,36.1,25.3,0.1,48.0,21.5,5055.1,2.53,UP,2,6
2026-06-04,Soyabean,Latur,Latur,4862.1,5212.2,5002.1,17106.0,1,0,0.786,5002.1,4930.6,4750.1,4980.5,5062.2,5.31,0.43,86.99,0,31.7,37.9,25.3,0.0,48.0,19.2,5055.1,1.06,FLAT,3,6
2026-06-05,Soyabean,Latur,Latur,4913.5,5267.4,5055.1,23067.0,1,0,0.786,5055.1,5002.1,4777.4,4876.6,5077.5,5.81,3.66,110.23,0,31.6,37.1,25.7,0.1,50.0,20.5,4949.9,-2.08,FLAT,4,6
2026-06-08,Soyabean,Latur,Latur,4811.3,5157.8,4949.9,8261.0,1,0,0.714,4949.9,5055.1,5055.1,4750.1,4977.7,-2.08,4.21,101.35,0,31.7,37.3,26.0,0.0,48.0,24.8,5016.4,1.34,FLAT,0,6
2026-06-09,Soyabean,Latur,Latur,4828.9,5176.7,4968.0,25935.0,1,0,0.714,4968.0,4949.9,5055.1,4777.4,4929.7,-1.72,3.99,53.89,0,31.2,37.1,25.5,0.0,50.0,24.5,4998.5,0.61,FLAT,1,6
2026-06-10,Soyabean,Latur,Latur,4877.5,5228.7,5018.0,9235.0,1,0,0.714,5018.0,4968.0,5055.1,4930.6,4980.5,-0.73,1.77,43.68,0,31.0,37.2,25.3,0.0,52.0,23.3,4999.2,-0.37,FLAT,2,6
2026-06-11,Soyabean,Latur,Latur,4875.9,5227.1,5016.4,18461.0,1,0,0.786,5016.4,5018.0,4949.9,5002.1,4980.5,1.34,0.29,43.32,0,31.7,38.6,25.5,0.0,51.0,22.1,4999.2,-0.34,FLAT,3,6
2026-06-12,Soyabean,Latur,Latur,4858.6,5208.5,4998.5,13290.0,1,0,0.786,4998.5,5016.4,4968.0,5055.1,4876.6,0.61,-1.12,40.14,0,31.4,38.0,25.4,1.0,51.0,23.1,4975.9,-0.45,FLAT,4,6
2026-06-13,Soyabean,Latur,Latur,4859.2,5209.2,4999.2,15493.0,1,0,0.786,4999.2,4998.5,5018.0,5055.1,4897.8,-0.37,-1.11,34.55,0,30.8,37.1,25.3,0.4,52.0,25.9,4975.9,-0.47,FLAT,5,6
2026-06-15,Soyabean,Latur,Latur,4836.5,5184.9,4975.9,23657.0,1,0,0.786,4975.9,4999.2,4998.5,4949.9,4750.1,-0.45,0.53,18.77,0,30.4,36.2,25.3,0.1,49.0,23.4,4857.4,-2.38,FLAT,0,6
2026-06-17,Soyabean,Latur,Latur,4711.0,5050.2,4846.7,16376.0,1,0,0.714,4846.7,4975.9,4999.2,5018.0,4930.6,-3.05,-3.41,57.55,0,30.9,36.8,25.3,0.0,47.0,25.8,4813.7,-0.68,FLAT,2,6
2026-06-18,Soyabean,Latur,Latur,4721.4,5061.4,4857.4,28874.0,1,0,0.714,4857.4,4846.7,4975.9,5016.4,5002.1,-2.38,-3.17,68.04,0,30.5,36.3,24.7,0.0,47.0,20.0,4813.7,-0.9,FLAT,3,6
2026-06-19,Soyabean,Latur,Latur,4760.4,5103.3,4897.6,29221.0,1,0,0.714,4897.6,4857.4,4975.9,4998.5,5055.1,-1.57,-2.02,66.83,0,30.7,35.9,24.8,0.0,45.0,19.6,4776.5,-2.47,FLAT,4,6
2026-06-20,Soyabean,Latur,Latur,4679.0,5015.9,4813.7,28966.0,1,0,0.786,4813.7,4897.6,4846.7,4999.2,5055.1,-0.68,-3.71,73.98,0,30.5,35.7,25.7,2.1,49.0,16.3,4694.6,-2.47,FLAT,5,6
2026-06-22,Soyabean,Latur,Latur,4642.8,4977.1,4776.5,28249.0,1,0,0.786,4776.5,4813.7,4897.6,4975.9,4949.9,-2.47,-4.01,65.93,0,28.7,35.8,24.2,8.2,67.0,23.3,4678.9,-2.04,FLAT,0,6
2026-06-23,Soyabean,Latur,Latur,4563.2,4891.8,4694.6,29639.0,1,0,0.786,4694.6,4776.5,4813.7,4975.9,4968.0,-2.47,-5.65,65.32,0,26.3,32.0,23.4,20.4,77.0,14.5,4718.8,0.52,FLAT,1,6
2026-06-24,Soyabean,Latur,Latur,4491.5,4815.0,4620.9,19010.0,1,0,0.786,4620.9,4694.6,4813.7,4846.7,5018.0,-4.01,-4.66,95.46,0,24.3,28.4,22.6,13.8,86.0,20.1,4689.4,1.48,FLAT,2,6
2026-06-25,Soyabean,Latur,Latur,4547.9,4875.4,4678.9,17640.0,1,0,0.786,4678.9,4620.9,4776.5,4857.4,5016.4,-2.04,-3.67,95.82,0,25.5,30.6,23.0,4.8,81.0,20.4,4689.4,0.22,FLAT,3,6
2026-06-26,Soyabean,Latur,Latur,4586.6,4916.9,4718.8,13101.0,1,0,0.786,4718.8,4678.9,4694.6,4897.6,4998.5,0.52,-3.65,73.1,0,27.1,31.5,23.3,1.3,74.0,16.0,4599.6,-2.53,DOWN,4,6
2026-06-27,Soyabean,Latur,Latur,4558.1,4886.4,4689.4,25792.0,1,0,0.786,4689.4,4718.8,4620.9,4813.7,4999.2,1.48,-2.58,64.22,0,26.7,31.7,24.1,4.2,80.0,12.5,4573.3,-2.48,FLAT,5,6
2026-06-29,Soyabean,Latur,Latur,4470.8,4792.8,4599.6,21519.0,1,0,0.786,4599.6,4689.4,4718.8,4776.5,4975.9,-2.53,-3.7,43.18,0,26.2,31.0,23.9,8.7,83.0,21.1,4647.9,1.05,FLAT,0,6
2026-06-30,Soyabean,Latur,Latur,4445.3,4765.4,4573.3,20208.0,1,0,0.857,4573.3,4599.6,4689.4,4694.6,4975.9,-2.48,-2.58,54.6,0,25.9,31.9,23.6,17.8,80.0,19.8,4647.7,1.63,FLAT,1,6
2026-07-01,Soyabean,Latur,Latur,4520.8,4846.3,4651.0,23063.0,1,0,0.857,4651.0,4573.3,4689.4,4620.9,4846.7,-0.82,0.65,52.81,0,25.1,29.7,23.4,21.4,88.0,17.3,4664.4,0.29,FLAT,2,7
2026-07-02,Soyabean,Latur,Latur,4517.8,4843.1,4647.9,10491.0,1,0,0.857,4647.9,4651.0,4599.6,4678.9,4857.4,1.05,-0.66,51.98,0,25.4,28.6,22.9,2.0,80.0,24.5,4664.4,0.35,FLAT,3,7
2026-07-03,Soyabean,Latur,Latur,4517.5,4842.9,4647.7,29985.0,1,0,0.857,4647.7,4647.9,4573.3,4718.8,4897.6,1.63,-1.51,43.12,0,24.0,25.7,22.7,17.3,90.0,22.5,4755.4,2.32,FLAT,4,7
2026-07-04,Soyabean,Latur,Latur,4533.8,4860.3,4664.4,12553.0,1,0,0.857,4664.4,4647.7,4651.0,4689.4,4813.7,0.29,-0.53,39.48,0,23.8,26.7,22.0,15.1,89.0,18.8,4780.9,2.5,FLAT,5,7
2026-07-06,Soyabean,Latur,Latur,4622.3,4955.2,4755.4,13493.0,1,0,0.857,4755.4,4664.4,4647.7,4599.6,4776.5,2.32,3.39,53.23,0,24.2,26.8,22.6,19.3,91.0,26.0,4832.5,1.62,FLAT,0,7
2026-07-07,Soyabean,Latur,Latur,4647.0,4981.7,4780.9,14121.0,1,0,0.857,4780.9,4755.4,4664.4,4573.3,4694.6,2.5,4.54,56.1,0,24.3,27.1,22.4,17.0,91.0,26.1,4833.8,1.11,FLAT,1,7
2026-07-08,Soyabean,Latur,Latur,4712.0,5051.3,4847.7,17452.0,1,0,0.857,4847.7,4780.9,4664.4,4651.0,4620.9,3.93,4.23,79.3,0,24.9,27.9,22.9,23.5,87.0,20.5,4833.8,-0.29,FLAT,2,7
2026-07-09,Soyabean,Latur,Latur,4697.1,5035.4,4832.5,10733.0,1,0,0.857,4832.5,4847.7,4755.4,4647.9,4678.9,1.62,3.97,83.66,0,26.7,30.7,23.8,0.4,74.0,23.3,4833.8,0.03,FLAT,3,7
2026-07-10,Soyabean,Latur,Latur,4698.4,5036.8,4833.8,11642.0,1,0,0.857,4833.8,4832.5,4780.9,4647.7,4718.8,1.11,4.0,78.14,0,26.8,31.5,23.0,0.0,70.0,23.6,4833.8,0.0,FLAT,4,7
2026-07-14,Soyabean,Latur,Latur,4806.9,5153.1,4945.4,14919.0,1,0,0.714,4945.4,4833.8,4833.8,4780.9,4573.3,2.31,3.44,41.72,0,26.4,30.9,22.2,0.0,67.0,22.1,4974.2,0.58,FLAT,1,7
2026-07-15,Soyabean,Latur,Latur,4739.3,5080.6,4875.8,24453.0,1,0,0.714,4875.8,4945.4,4833.8,4847.7,4651.0,0.87,0.58,42.64,0,26.0,30.3,22.8,2.2,73.0,18.4,4910.2,0.71,FLAT,2,7
2026-07-16,Soyabean,Latur,Latur,4817.0,5163.9,4955.8,16039.0,1,0,0.714,4955.8,4875.8,4833.8,4832.5,4647.9,2.52,2.55,55.15,0,26.8,31.3,23.2,0.8,72.0,20.6,4910.2,-0.92,FLAT,3,7
2026-07-17,Soyabean,Latur,Latur,4834.9,5183.1,4974.2,21829.0,1,0,0.714,4974.2,4955.8,4945.4,4833.8,4647.7,0.58,2.9,63.37,0,25.9,31.7,23.4,6.3,79.0,20.6,4873.3,-2.03,FLAT,4,7
2026-07-18,Soyabean,Latur,Latur,4772.7,5116.4,4910.2,22983.0,1,0,0.714,4910.2,4974.2,4875.8,4833.8,4664.4,0.71,1.58,57.76,0,24.4,27.6,23.0,8.8,88.0,17.3,4831.2,-1.61,FLAT,5,7
2026-07-20,Soyabean,Latur,Latur,4736.9,5078.0,4873.3,25226.0,1,0,0.714,4873.3,4910.2,4974.2,4833.8,4755.4,-2.03,0.82,39.13,0,25.1,28.4,23.0,7.3,83.0,22.7,4909.1,0.73,FLAT,0,7
2026-07-21,Soyabean,Latur,Latur,4695.9,5034.1,4831.2,9696.0,1,0,0.714,4831.2,4873.3,4910.2,4945.4,4780.9,-1.61,-2.31,49.54,0,24.2,27.4,22.4,22.9,88.0,21.8,4933.7,2.12,FLAT,1,7
2026-07-22,Soyabean,Latur,Latur,4724.8,5065.1,4860.9,16426.0,1,0,0.714,4860.9,4831.2,4910.2,4875.8,4847.7,-1.0,-0.31,51.26,0,23.6,26.0,22.4,25.1,89.0,26.2,4937.7,1.58,FLAT,2,7
2026-07-23,Soyabean,Latur,Latur,4771.7,5115.3,4909.1,19045.0,1,0,0.714,4909.1,4860.9,4873.3,4955.8,4832.5,0.73,-0.94,45.89,0,23.6,27.8,21.3,20.0,85.0,30.2,4937.7,0.58,FLAT,3,7
2026-07-24,Soyabean,Latur,Latur,4795.6,5141.0,4933.7,21700.0,1,0,0.714,4933.7,4909.1,4831.2,4974.2,4833.8,2.12,-0.81,35.76,0,25.1,29.0,22.2,5.6,80.0,27.0,4876.7,-1.16,FLAT,4,7
2026-07-25,Soyabean,Latur,Latur,4799.4,5145.0,4937.7,27298.0,1,0,0.786,4937.7,4933.7,4860.9,4910.2,4833.8,1.58,0.56,39.67,0,25.6,29.0,22.8,2.2,77.0,22.3,4849.1,-1.79,FLAT,5,7
2026-07-27,Soyabean,Latur,Latur,4740.1,5081.5,4876.7,29440.0,1,0,0.857,4876.7,4937.7,4933.7,4873.3,4833.8,-1.16,0.07,42.51,0,24.9,28.5,22.8,13.1,86.0,18.8,4816.8,-1.23,FLAT,0,7
2026-07-28,Soyabean,Latur,Latur,4713.3,5052.7,4849.1,13983.0,1,0,0.857,4849.1,4876.7,4937.7,4831.2,4945.4,-1.79,0.37,38.12,0,25.6,30.4,22.9,3.8,82.0,22.2,4664.8,-3.8,DOWN,1,7
2026-07-29,Soyabean,Latur,Latur,4682.0,5019.2,4816.8,10638.0,1,0,0.857,4816.8,4849.1,4937.7,4860.9,4875.8,-2.45,-0.91,48.13,0,24.5,27.0,23.0,16.2,88.0,21.1,4658.1,-3.29,DOWN,2,7
2026-07-31,Soyabean,Latur,Latur,4534.2,4860.7,4664.8,21867.0,1,0,0.786,4664.8,4816.8,4849.1,4933.7,4974.2,-3.8,-5.45,93.31,0,23.2,24.1,22.8,81.8,95.0,24.0,4650.4,-0.31,FLAT,4,7
2026-08-01,Soyabean,Latur,Latur,4527.6,4853.7,4658.1,11696.0,1,0,0.786,4658.1,4664.8,4816.8,4937.7,4910.2,-3.29,-5.66,105.02,0,24.7,28.0,22.4,6.7,83.0,23.7,4706.0,1.03,FLAT,5,8
2026-08-03,Soyabean,Latur,Latur,4520.2,4845.7,4650.4,11019.0,1,0,0.786,4650.4,4658.1,4664.8,4876.7,4873.3,-0.31,-4.64,91.45,0,25.2,28.8,23.2,12.4,84.0,17.5,4751.5,2.17,FLAT,0,8
2026-08-04,Soyabean,Latur,Latur,4574.2,4903.6,4706.0,16544.0,1,0,0.786,4706.0,4650.4,4658.1,4849.1,4831.2,1.03,-2.95,75.07,0,25.4,29.5,23.0,1.9,81.0,18.8,4751.5,0.97,FLAT,1,8
2026-08-05,Soyabean,Latur,Latur,4551.7,4879.5,4682.8,28180.0,1,0,0.786,4682.8,4706.0,4658.1,4816.8,4860.9,0.53,-2.78,58.62,0,25.1,28.4,22.7,3.9,83.0,17.6,4701.9,0.41,FLAT,2,8
2026-08-06,Soyabean,Latur,Latur,4618.5,4951.1,4751.5,8621.0,1,0,0.786,4751.5,4682.8,4650.4,4816.8,4909.1,2.17,-1.36,36.15,0,25.2,29.3,22.4,2.2,80.0,20.5,4701.9,-1.04,FLAT,3,8
2026-08-08,Soyabean,Latur,Latur,4570.2,4899.3,4701.9,29132.0,1,0,0.714,4701.9,4751.5,4682.8,4658.1,4937.7,0.41,0.94,40.53,0,25.6,29.5,22.4,1.7,75.0,22.9,4692.1,-0.21,FLAT,5,8
2026-08-10,Soyabean,Latur,Latur,4521.8,4847.5,4652.1,14750.0,1,0,0.714,4652.1,4701.9,4751.5,4650.4,4876.7,-2.09,0.04,35.62,0,25.2,29.7,22.3,1.7,76.0,22.9,4507.4,-3.11,DOWN,0,8
2026-08-11,Soyabean,Latur,Latur,4560.7,4889.2,4692.1,28607.0,1,0,0.714,4692.1,4652.1,4701.9,4706.0,4849.1,-0.21,-0.3,36.06,0,24.6,29.7,22.1,7.8,84.0,19.1,4554.8,-2.93,DOWN,1,8
2026-08-12,Soyabean,Latur,Latur,4486.5,4809.7,4615.8,13490.0,1,0,0.714,4615.8,4692.1,4701.9,4682.8,4816.8,-1.83,-1.43,49.33,0,24.4,27.5,22.3,2.4,84.0,19.3,4527.7,-1.91,FLAT,2,8
2026-08-13,Soyabean,Latur,Latur,4381.2,4696.8,4507.4,23118.0,1,0,0.786,4507.4,4615.8,4652.1,4751.5,4816.8,-3.11,-5.14,79.81,0,24.3,28.3,22.2,6.3,83.0,20.4,4527.7,0.45,FLAT,3,8
2026-08-14,Soyabean,Latur,Latur,4427.3,4746.1,4554.8,10048.0,1,0,0.786,4554.8,4507.4,4692.1,4751.5,4664.8,-2.93,-4.14,76.96,0,24.9,28.9,22.1,0.8,79.0,26.6,4643.7,1.95,FLAT,4,8
2026-08-15,Soyabean,Latur,Latur,4400.9,4717.8,4527.7,13836.0,1,0,0.786,4527.7,4554.8,4615.8,4701.9,4658.1,-1.91,-3.7,78.84,0,24.5,27.9,22.4,5.4,83.0,19.8,4707.2,3.96,UP,5,8
2026-08-17,Soyabean,Latur,Latur,4513.7,4838.7,4643.7,16744.0,1,0,0.786,4643.7,4527.7,4554.8,4652.1,4650.4,1.95,-0.18,69.85,0,24.7,27.1,22.8,0.5,80.0,22.0,4560.8,-1.79,FLAT,0,8
2026-08-18,Soyabean,Latur,Latur,4575.4,4904.9,4707.2,24549.0,1,0,0.786,4707.2,4643.7,4527.7,4692.1,4706.0,3.96,0.32,73.95,0,25.1,29.4,22.5,2.5,78.0,23.1,4541.9,-3.51,DOWN,1,8
2026-08-19,Soyabean,Latur,Latur,4464.8,4786.3,4593.4,9737.0,1,0,0.786,4593.4,4707.2,4527.7,4615.8,4682.8,1.45,-0.49,72.79,0,25.2,29.1,22.0,0.4,78.0,21.0,4497.4,-2.09,FLAT,2,8
2026-08-20,Soyabean,Latur,Latur,4433.1,4752.4,4560.8,10776.0,1,0,0.786,4560.8,4593.4,4643.7,4507.4,4751.5,-1.79,1.18,66.4,0,25.2,28.6,22.4,1.1,77.0,21.4,4497.4,-1.39,FLAT,3,8
2026-08-21,Soyabean,Latur,Latur,4414.8,4732.7,4541.9,27216.0,1,0,0.857,4541.9,4560.8,4707.2,4554.8,4751.5,-3.51,-0.28,67.64,0,24.7,29.8,21.7,4.2,79.0,22.0,4497.4,-0.98,FLAT,4,8
2026-08-22,Soyabean,Latur,Latur,4371.5,4686.3,4497.4,19784.0,1,0,0.857,4497.4,4541.9,4593.4,4527.7,4701.9,-2.09,-0.67,72.77,0,24.6,28.5,21.5,2.7,81.0,20.7,4598.7,2.25,FLAT,5,8
2026-08-25,Soyabean,Latur,Latur,4469.9,4791.9,4598.7,22202.0,1,0,0.786,4598.7,4497.4,4497.4,4707.2,4692.1,2.25,-2.3,45.04,0,24.8,28.6,22.2,3.9,82.0,17.4,4501.5,-2.11,FLAT,1,8
2026-08-26,Soyabean,Latur,Latur,4413.1,4730.9,4540.2,10984.0,1,0,0.786,4540.2,4598.7,4497.4,4593.4,4615.8,0.95,-1.16,38.78,0,25.3,29.6,22.0,0.8,76.0,21.0,4596.2,1.23,FLAT,2,8
2026-08-27,Soyabean,Latur,Latur,4399.6,4716.4,4526.3,21979.0,1,0,0.786,4526.3,4540.2,4497.4,4560.8,4507.4,0.64,-0.76,36.86,0,25.1,29.2,21.8,1.4,76.0,21.6,4596.2,1.54,FLAT,3,8
2026-08-28,Soyabean,Latur,Latur,4375.5,4690.6,4501.5,23155.0,1,0,0.786,4501.5,4526.3,4598.7,4541.9,4554.8,-2.11,-0.89,37.56,0,24.8,28.9,21.8,3.3,79.0,23.3,4549.2,1.06,FLAT,4,8
2026-08-29,Soyabean,Latur,Latur,4467.5,4789.2,4596.2,8196.0,1,0,0.786,4596.2,4501.5,4540.2,4497.4,4527.7,1.23,2.2,44.41,0,24.9,29.1,21.9,1.3,76.0,25.6,4575.5,-0.45,FLAT,5,8
2026-08-31,Soyabean,Latur,Latur,4421.9,4740.3,4549.2,10251.0,1,0,0.786,4549.2,4596.2,4501.5,4497.4,4643.7,1.06,1.15,39.08,0,25.2,29.6,21.8,0.9,74.0,23.2,4465.6,-1.84,FLAT,0,8
2026-09-01,Soyabean,Latur,Latur,4447.4,4767.7,4575.5,26953.0,1,0,0.786,4575.5,4549.2,4596.2,4598.7,4707.2,-0.45,-0.5,35.95,0,,,,,,,,,,1,9
2026-09-02,Soyabean,Latur,Latur,4405.7,4723.0,4532.7,22419.0,1,0,0.786,4532.7,4575.5,4596.2,4540.2,4593.4,-1.38,-0.17,36.57,0,,,,,,,,,,2,9
2026-09-03,Soyabean,Latur,Latur,4340.6,4653.2,4465.6,19762.0,1,0,0.786,4465.6,4532.7,4549.2,4526.3,4560.8,-1.84,-1.34,49.22,0,,,,,,,,,,3,9
